sample_path|masked_WER|masked_num_wrong_words|total_masked_num_words|true_trans|masked_trans|masked_plcmos|masked_OVRL_raw|masked_SIG_raw|masked_BAK_raw|masked_OVRL|masked_SIG|masked_BAK|masked_P808_MOS|target_OVRL_raw_bigvgan|target_OVRL_raw_hifi_gan|target_SIG_raw_bigvgan|target_SIG_raw_hifi_gan|target_BAK_raw_bigvgan|target_BAK_raw_hifi_gan|target_OVRL_bigvgan|target_OVRL_hifi_gan|target_SIG_bigvgan|target_SIG_hifi_gan|target_BAK_bigvgan|target_BAK_hifi_gan|target_P808_MOS_bigvgan|target_P808_MOS_hifi_gan|OVRL_raw_bigvgan|OVRL_raw_hifi_gan|SIG_raw_bigvgan|SIG_raw_hifi_gan|BAK_raw_bigvgan|BAK_raw_hifi_gan|OVRL_bigvgan|OVRL_hifi_gan|SIG_bigvgan|SIG_hifi_gan|BAK_bigvgan|BAK_hifi_gan|P808_MOS_bigvgan|P808_MOS_hifi_gan|plcmos_target_init_bigvgan|plcmos_target_init_hifi_gan|LSD_init_bigvgan|LSD_init_hifi_gan|STOI_init_bigvgan|STOI_init_hifi_gan|PESQ_init_bigvgan|PESQ_init_hifi_gan|WER_bigvgan|WER_hifi_gan|trans_bigvgan|trans_hifi_gan|num_wrong_words_bigvgan|num_wrong_words_hifi_gan|total_num_words_bigvgan|total_num_words_hifi_gan|plcmos_pred_bigvgan|plcmos_pred_hifi_gan|LSD_bigvgan|LSD_hifi_gan|STOI_bigvgan|STOI_hifi_gan|PESQ_bigvgan|PESQ_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2162|3.3333|1|30|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted and fulfilled merits|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted in fulfilled merits|3.243|3.3167|3.5821|3.9513|3.0007|3.3003|3.9054|3.7511|3.2152|3.21|3.8336|3.7511|3.3709|3.4107|2.9325|2.9293|3.451|3.4031|3.5304|3.56|3.9881|4.0359|3.1853|3.1786|3.7652|3.7018|3.4082|3.4775|2.9117|2.9071|3.411|3.3735|3.5527|3.6012|4.047|4.1038|4.135|4.133|3.674|3.735|0.855|0.881|2.389|2.163|3.333|3.333|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted and unfulfilled merits|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted and unfulfilled merits|1|1|30|30|4.017|3.996|0.895|0.944|0.955|0.956|3.13|3.264
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_317|3.0303|1|33|on the contrary he resolved to tell them that repenting of his violence and moved by her tears he had only carried her half way towards his house and then let her go|on the contrary he resolved to tell them that repenting of his violence and moved by the tears he had only carried her half way towards his house and then let her go|3.547|4.067|4.2536|4.5023|3.4634|3.6789|4.1798|4.1489|4.1378|4.1435|4.3257|4.3548|4.5221|4.5377|3.5031|3.5063|3.715|3.7293|4.1882|4.1947|4.1141|4.2524|4.1245|4.1332|4.297|4.3315|4.532|4.5416|3.4957|3.5006|3.7007|3.7178|4.1923|4.1963|4.0867|4.2383|4.448|4.44|3.35|3.372|0.826|0.848|1.966|1.831|9.091|3.03|on the contrary he resolved to tell them that repenting of his violence and moved by tears he had only carried her halfway towards his house and then let her go|on the contrary he resolved to tell them that repenting of his violence and moved by tears he had only carried her half way towards his house and then let her go|3|1|33|33|4.336|4.412|0.911|0.964|0.947|0.951|2.847|2.859
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_69|3.7037|1|27|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do can anything be more natural|3.2836|3.7446|3.9859|4.2649|3.2741|3.5372|4.0715|3.9368|3.4206|3.1777|4.0182|3.8867|3.4956|3.2121|3.0694|2.9071|3.5549|3.4817|3.6157|3.412|4.1413|3.9574|3.4326|3.3947|3.9494|3.9649|3.5623|3.501|3.0774|3.0524|3.517|3.5256|3.6634|3.6217|4.1134|3.909|3.709|3.699|3.775|3.764|0.815|0.831|1.738|1.51|0.0|3.704|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do let anything be more natural|0|1|27|27|3.698|3.557|1.145|1.231|0.943|0.939|2.569|2.646
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1861|8.3333|3|36|this was the 1st occasion within a generation when such an entertainment had been given at elmhurst and the only one within the memory of man where the neighbors and country people had been invited guests|this was the 1st occasion within a generation when such an entertainment had been given at elmhurst the only one within the memory of man where the neighbors country people had been the invited guests|2.987|3.196|3.7022|3.4262|2.9198|3.3734|3.5715|4.0678|3.311|3.3726|3.7766|3.8348|3.5422|3.6159|2.9953|3.038|3.416|3.4515|3.6494|3.7007|3.987|4.1419|3.0279|3.1831|3.6859|3.6749|3.0716|3.4961|2.8028|2.911|3.3634|3.3573|3.3041|3.6201|4.0493|4.1746|3.598|3.553|3.613|3.609|0.837|0.874|1.993|1.875|2.778|2.778|this was the 1st occasion within a generation when such an entertainment had been given at elmhurst and the only one within the memory of man where the neighbors and country people had been the invited guests|this was the 1st occasion within a generation when such an entertainment had been given at elmhurst and the only one within the memory of man where the neighbors and country people had been the invited guests|1|1|36|36|3.654|3.563|0.947|1.013|0.951|0.951|2.894|2.923
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1962|0.0|0|24|the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail|the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail|3.3831|3.9522|4.1752|4.4367|3.3977|3.6386|4.1515|3.8951|4.1418|4.107|4.3507|4.2975|4.5087|4.5152|3.5054|3.486|3.7273|3.701|4.1825|4.1853|4.0219|4.1583|4.1639|4.1562|4.3658|4.3515|4.5246|4.492|3.5176|3.5133|3.7346|3.7277|4.1892|4.1754|3.9776|4.0188|4.098|4.39|3.448|3.475|0.769|0.784|1.859|1.596|0.0|0.0|the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail|the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail|0|0|24|24|4.052|4.366|0.8|0.922|0.955|0.955|3.269|3.135
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_80|0.0|0|18|he reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause|he reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause|3.2178|3.6679|3.9688|4.0828|3.2271|3.5278|3.9789|3.4554|3.6847|3.5416|4.2358|4.1177|3.7044|3.5264|3.2371|3.1477|3.6698|3.6083|3.7554|3.6409|3.8848|3.9869|3.7251|3.5977|4.2372|4.1906|3.7747|3.5586|3.2621|3.1831|3.6705|3.6465|3.8009|3.6621|3.9201|3.9747|2.962|3.439|3.369|3.389|0.861|0.907|2.184|2.004|0.0|0.0|he reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause|he reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause|0|0|18|18|3.108|3.508|0.625|0.741|0.967|0.97|3.486|3.514
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1816|3.3333|1|30|a gramophone by the help of suitable records might relate to us the incidents of its past and people are not so different from gramophones as they like to believe|a gramophone by the help of suitable records may relate to us the incidents of its past and people are not so different from gramophones as they like to believe|3.1277|3.7095|3.8968|4.2836|3.2521|3.4871|4.0795|3.8174|3.8271|4.0836|4.1534|4.2501|4.1321|4.5083|3.324|3.4728|3.6273|3.6771|4.0049|4.1824|3.9343|4.0972|3.7935|4.0781|4.1287|4.2468|4.1273|4.5023|3.3038|3.4697|3.6143|3.6754|4.0023|4.1798|3.9647|4.111|4.149|4.202|3.38|3.413|0.809|0.84|1.866|1.578|0.0|0.0|a gramophone by the help of suitable records might relate to us the incidents of its past and people are not so different from gramophones as they like to believe|a gramophone by the help of suitable records might relate to us the incidents of its past and people are not so different from gramophones as they like to believe|0|0|30|30|4.074|4.207|0.764|0.887|0.956|0.951|3.065|3.03
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1529|0.0|0|25|he selected a small gold bottle with a pepper box top so that the powder might be sprinkled on any object through the small holes|he selected a small gold bottle with a pepper box top so that the powder might be sprinkled on any object through the small holes|3.5492|3.2579|3.6915|3.6077|2.9616|3.3676|3.6936|3.878|3.7581|3.5707|4.1282|3.9863|3.9496|3.7765|3.2822|3.166|3.6138|3.5373|3.9049|3.8023|4.0962|4.1462|3.7944|3.5369|4.1698|3.9555|3.9781|3.7533|3.3038|3.1448|3.6354|3.5204|3.9203|3.7882|4.1118|4.1731|4.632|4.46|3.995|4.042|0.843|0.864|1.879|1.711|0.0|0.0|he selected a small gold bottle with a pepper box top so that the powder might be sprinkled on any object through the small holes|he selected a small gold bottle with a pepper box top so that the powder might be sprinkled on any object through the small holes|0|0|25|25|4.666|4.529|0.856|0.933|0.96|0.962|2.781|2.797
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1809|0.0|0|27|this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory|this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory|3.1595|3.8474|4.0347|4.3907|3.3361|3.564|4.1309|3.7193|4.0327|3.9534|4.2531|4.1439|4.4084|4.4509|3.444|3.3984|3.6786|3.6223|4.1389|4.1577|4.1376|4.1071|4.116|3.9145|4.2955|4.1088|4.4859|4.448|3.491|3.3757|3.6999|3.6038|4.1729|4.1564|3.9745|3.9553|4.256|4.397|3.21|3.201|0.759|0.794|1.878|1.728|0.0|0.0|this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory|this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory|0|0|27|27|4.232|4.447|0.762|0.844|0.955|0.956|3.41|3.428
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_304|0.0|0|39|time rolled on the hour of her delivery arrived it took place in the utmost secrecy her mother taking upon her the office of midwife and she gave birth to a son one of the most beautiful ever seen|time rolled on the hour of her delivery arrived it took place in the utmost secrecy her mother taking upon her the office of midwife and she gave birth to a son one of the most beautiful ever seen|3.8256|4.1154|4.2749|4.5743|3.4905|3.6894|4.2096|3.7433|3.9599|4.0799|4.3259|4.3064|4.1323|4.4667|3.4017|3.4706|3.7151|3.7053|4.0003|4.1637|4.0404|4.0467|4.0547|4.0509|4.3169|4.2869|4.3571|4.4342|3.4564|3.4541|3.7106|3.6954|4.1144|4.1492|4.03|3.9975|4.57|4.55|3.205|3.26|0.833|0.857|2.039|1.935|2.564|5.128|time rolled on the hour of her delivery arrived it took place in the utmost secrecy her mother taking upon her the orpheus of midwife and she gave birth to a son one of the most beautiful ever seen|time rolled on the hour of her delivery arrived it took place in the utmost secrecy her mother taking upon her the orpheus of midwife as she gave birth to a son one of the most beautiful ever seen|1|2|39|39|4.508|4.493|0.924|0.953|0.947|0.943|2.957|3.049
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_582|11.7647|2|17|the atmosphere is charged with vapors pervaded with the electricity generated by the evaporation of saline waters|the atmosphere is charged with vapors pervading the electricity generated by the evaporation of saline waters|3.3529|3.4344|3.6775|4.1044|3.0788|3.3592|3.9902|3.6842|3.8917|3.5445|4.1529|3.85|4.4089|4.0948|3.3619|3.1494|3.6267|3.4606|4.1385|3.9848|3.9903|4.1326|3.732|3.3744|3.996|3.6844|4.3237|3.9922|3.2662|3.0395|3.5426|3.3633|4.0994|3.9291|3.9498|4.023|4.147|4.184|3.414|3.474|0.827|0.859|1.72|1.606|5.882|5.882|the atmosphere is charged with vapors pervaded by the electricity generated by the evaporation of saline waters|the atmosphere is charged with vapors pervaded by the electricity generated by the evaporation of saline waters|1|1|17|17|4.213|4.24|0.76|0.795|0.951|0.954|2.811|2.889
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1667|5.7143|2|35|1000s of handkerchiefs were waving above these tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that forms new york city|1000s of handkerchiefs were waving above these tightly packed masses hailing the abraham lincoln until it reached the waters of hudson river at the tip of the long peninsula that formed new york city|3.2948|2.9246|3.8219|2.9055|2.7287|3.4444|3.1642|3.7536|3.6944|3.6119|4.1169|4.0161|3.8408|3.8061|3.2433|3.1898|3.6079|3.5534|3.8408|3.8129|3.9195|3.9592|3.7909|3.7|4.1816|4.1083|3.9682|3.8802|3.3021|3.2449|3.6417|3.6034|3.9156|3.8574|3.9191|3.8947|3.6|3.687|3.904|3.963|0.887|0.905|2.036|1.792|2.857|2.857|1000s of handkerchiefs were waving above these tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that formed new york city|1000s of handkerchiefs were waving above these tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that formed new york city|1|1|35|35|3.621|3.578|0.796|0.915|0.967|0.964|3.222|3.184
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1845|3.125|1|32|to celebrate the arrival of her son silvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|2.9369|3.2712|3.6779|3.5277|2.9709|3.3595|3.642|3.5829|3.7343|3.9682|4.2238|4.2885|3.8093|4.2556|3.267|3.4068|3.6637|3.6965|3.816|4.067|3.8826|3.8986|3.4973|3.9531|4.087|4.2735|3.5022|4.2539|3.1179|3.3982|3.5921|3.6889|3.6153|4.0665|3.9898|3.9454|3.699|3.996|3.694|3.72|0.822|0.852|2.125|1.858|3.125|3.125|to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|1|1|32|32|3.536|3.86|0.718|0.83|0.961|0.96|3.135|3.228
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_610|4.5455|1|22|i can distinguish the eye of the ichthyosaurus glowing like a red hot coal and as large as a man is head|i can distinguish the eye of the ichthyosaurus glowing like a red hot co and as large as a man is head|3.9015|3.4467|3.7755|3.88|3.0864|3.4171|3.8641|3.9233|3.1201|3.36|3.6489|3.7834|3.4187|3.749|2.8672|3.0292|3.3418|3.4213|3.5644|3.7851|4.1052|4.2837|3.1232|3.4335|3.6141|3.8142|3.4911|3.8602|2.8697|3.0777|3.3206|3.4395|3.6163|3.8528|4.1482|4.2173|3.932|4.15|3.328|3.321|0.842|0.884|1.971|1.84|4.545|4.545|i can distinguish the eye of the ichthyosaurus glowing like a red hot coat and as large as a man is head|i can distinguish the eye of the ichthyosaurus glowing like a red hot coat and as large as a man is head|1|1|22|22|3.969|4.23|0.706|0.793|0.972|0.971|3.312|3.185
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_504|0.0|0|19|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|2.0631|3.1582|3.98|2.9537|2.8938|3.5339|3.2077|3.5226|3.2171|3.0572|4.0586|3.8708|3.0479|2.9439|2.9341|2.8236|3.5768|3.4725|3.2838|3.1987|3.8697|3.8284|3.0897|3.0597|3.9759|3.8339|2.9355|2.9961|2.8464|2.8253|3.5316|3.4514|3.1924|3.2424|3.8229|3.7685|2.847|2.76|3.529|3.552|0.816|0.838|2.3|1.925|0.0|0.0|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|0|0|19|19|2.694|2.633|0.717|0.755|0.954|0.955|3.413|3.361
